isbn13,gender,age,bukbu,dalseochild,dowon,bonly,sungseo,topic,bookname,bookurl
9791130633893,F,40,1,0,1,1,1,10,101가지 흑역사로 읽는 세계사 :마라톤전투에서 마피아의 전성시대까지,https://image.aladin.co.kr/product/25946/13/cover/k782737702_2.jpg
9788965463863,F,20,0,0,1,0,0,1,우투리 하나린 3 : 용마의 마지막 임무,https://image.aladin.co.kr/product/26237/2/cover/8965463866_1.jpg
9788950926601,M,30,0,0,1,0,0,4,우유곽 대학을 빌려 드립니다 :나를 움직이는 최고의 명강의,http://image.aladin.co.kr/product/790/28/cover/8950926601_1.jpg
9791191209020,F,40,0,0,1,0,0,2,현서네 유튜브 영어 학습법 - 36개월부터 영어를 모국어처럼 습득하는,https://image.aladin.co.kr/product/25705/18/cover/k752736667_1.jpg
9791191347005,F,30,0,0,1,0,1,2,인간의 마음을 이해하는 수업 :나와 너를 이해하는 관계의 심리학,https://image.aladin.co.kr/product/26262/61/cover/k432738589_1.jpg
9791157844296,F,8,0,0,1,0,0,9,미라클 모닝 기적의 공식,https://image.aladin.co.kr/product/24553/78/cover/k022631970_1.jpg
9791190652001,M,30,1,0,1,0,1,4,별을 위한 시간 :로버트 A. 하인라인 장편소설,https://image.aladin.co.kr/product/23292/32/cover/k792637711_1.jpg
9791158511982,F,20,0,0,1,1,0,8,멘탈의 연금술 :어떻게 한계를 넘어 기적을 만드는가,https://image.aladin.co.kr/product/25726/64/cover/k132736870_1.jpg
9791197024160,F,40,0,0,1,1,1,4,친애하는 나의 집에게 :지나온 집들에 관한 기록,https://image.aladin.co.kr/product/25678/95/cover/k962735348_1.jpg
9788934989653,F,40,1,0,1,1,1,16,"신, 만들어진 위험 :신의 존재를 의심하는 당신에게",https://image.aladin.co.kr/product/26236/91/cover/8934989653_1.jpg
9791189683825,F,30,1,0,1,1,0,2,책의 말들 :다른 세계를 상상하고 공감하기 위하여,https://image.aladin.co.kr/product/26244/94/cover/k442738385_1.jpg
9791197220500,M,50,1,0,1,0,1,11,광고의 8원칙: 실전 광고학개론,https://image.aladin.co.kr/product/25686/18/cover/k812735344_1.jpg
9791163141532,F,40,0,0,1,1,0,12,"문밖의 사람들 :파견 노동 확대에서 메탄올 실명까지, 청년노동의 현실",https://image.aladin.co.kr/product/25785/15/cover/k142736716_1.jpg
9791130633510,M,40,0,0,1,1,0,18,채우지 않아도 삶에 스며드는 축복,https://image.aladin.co.kr/product/25782/91/cover/k672736208_1.jpg
9788960906600,F,14,1,0,1,1,0,18,실패를 사랑하는 직업 :요조 산문,https://image.aladin.co.kr/product/26212/83/cover/8960906603_2.jpg
9791188343386,F,40,0,0,1,0,0,4,"아무튼, 인기가요",https://image.aladin.co.kr/product/25872/46/cover/k982737464_1.jpg
9788949105277,F,14,0,0,1,1,1,13,부끄럼쟁이 꼬마 유령,https://image.aladin.co.kr/product/25608/21/cover/8949105276_1.jpg
9791160509618,F,40,0,0,1,0,0,2,반찬 없이도 테이블이 완벽해지는 솥밥,https://image.aladin.co.kr/product/21441/63/cover/k762636190_1.jpg
9791189580575,F,40,1,0,1,1,1,8,"메타버스 =디지털 지구, 뜨는 것들의 세상 /Metaverse",https://image.aladin.co.kr/product/25795/42/cover/k432736724_1.jpg
9791130634609,F,14,0,0,1,1,0,4,혼공의 힘 - 스스로 해내는 공부의 폭발력,https://image.aladin.co.kr/product/26179/55/cover/k722737454_1.jpg
9791186639795,F,40,1,0,1,0,0,3,(교과서) 세계문학 핵심읽기 :중학생을 위한 논리사고력,http://image.aladin.co.kr/product/16871/3/cover/k162534973_1.jpg
9791156758662,F,30,0,0,1,1,1,8,디 앤서 :어느 월스트리트 트레이더의 다이어리 =The an$wer : diary of a Wall Street trader,https://image.aladin.co.kr/product/26258/97/cover/k962738588_1.jpg
9791162541807,M,8,1,0,1,1,1,10,(뉴욕주민의) 진짜 미국식 주식투자 :현직 월스트리트 트레이더가 알려주는 투자의 정석,https://image.aladin.co.kr/product/25784/60/cover/k992736716_1.jpg
9788937439933,M,60,0,0,1,1,0,1,사랑의 이해 :이혁진 장편소설,https://image.aladin.co.kr/product/18963/14/cover/893743993x_1.jpg
9791190179430,F,40,0,0,1,0,0,4,(책냥이의) 엄마표 과학 놀이,https://image.aladin.co.kr/product/25432/3/cover/k222633414_1.jpg
9791162850442,F,20,1,0,1,0,0,18,나는 죽는 것보다 살찌는 게 더 무서웠다,https://image.aladin.co.kr/product/20957/96/cover/k042636379_1.jpg
9791189426408,M,8,0,0,1,0,0,14,(개념연결) 초등수학사전 :5·6학년,https://image.aladin.co.kr/product/18901/39/cover/k762635083_1.jpg
9788960883673,F,14,0,0,1,0,0,14,친절한 빛과 색,https://image.aladin.co.kr/product/25968/6/cover/8960883670_1.jpg
9791158696092,F,30,1,0,1,0,0,3,블랙홀이 뭐예요? :초등학생을 위한 세상에서 가장 쉬운 천체 물리학,https://image.aladin.co.kr/product/25471/53/cover/k502633827_1.jpg
9791165214180,F,40,1,1,1,1,1,2,대치동 수학 공부의 비밀 :왜 대치동 아이들은 결국 최고가 될까?,https://image.aladin.co.kr/product/26010/66/cover/k722737423_1.jpg
9791165730529,F,20,1,1,1,0,1,13,응가공주,https://image.aladin.co.kr/product/23940/25/cover/k012639005_1.jpg
9788961772372,F,40,1,0,1,0,0,5,큰일 났다,https://image.aladin.co.kr/product/24378/50/cover/8961772376_1.jpg
9791190554299,F,20,0,0,1,0,0,13,상상해 봐! 빨간 무엇?,https://image.aladin.co.kr/product/24870/46/cover/k242631455_1.jpg
9791164841868,F,40,1,0,1,0,1,4,그럼에도 나는 아파트를 사기로 했다 :비닐하우스 15년살이에서 30억 경제적 자유 이룬 입지분석 전문가의 똘똘한 내 집 고르는 법,https://image.aladin.co.kr/product/25450/21/cover/k502633515_1.jpg
9791160404531,F,8,1,0,1,1,1,12,우리가 사랑한 내일들 :유선애 인터뷰집,https://image.aladin.co.kr/product/26179/16/cover/k952737453_1.jpg
9788931591026,F,8,1,0,1,1,1,14,초등 자녀교육 골든타임을 잡아라 :현직 교사와 교육 전문가가 전하는 초등 엄마 자녀교육 노하우,https://image.aladin.co.kr/product/26030/24/cover/8931591020_1.jpg
9791197123412,F,40,0,0,1,0,0,2,우리 아이 네이티브 만들기,https://bookthumb-phinf.pstatic.net/cover/171/309/17130960.jpg?type=m1&udate=20201104
9791190779197,F,40,0,0,1,0,0,5,오늘도 나무를 그리다,https://image.aladin.co.kr/product/25630/48/cover/k052735215_1.jpg
9791164137176,F,40,1,1,1,1,0,19,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,https://image.aladin.co.kr/product/25813/3/cover/k172736336_1.jpg
9791165213718,F,30,1,0,1,0,0,12,나는 퇴사하고도 월 100만 원 더 모은다 :전업맘 1년 만에 연1500만 원 더 저축한 자산관리의 기술,https://image.aladin.co.kr/product/25707/65/cover/k962736779_1.jpg
9791160321159,F,30,1,0,1,1,1,16,물건을 절대 바닥에 두지 않는다 :\'하기\'보다 \'하지 않는\' 심플한 정리 규칙 46,https://image.aladin.co.kr/product/26065/38/cover/k272737057_1.jpg
9791157843541,M,40,1,0,1,0,0,12,자율주행 :뜨는 산업과 지는 산업의 경계를 가를 전무후무한 기술혁명,https://image.aladin.co.kr/product/20421/30/cover/k372635352_1.jpg
9788976044334,F,30,0,0,1,0,0,12,비움 효과 :삶을 변화시키는 마법,https://image.aladin.co.kr/product/26093/52/cover/8976044339_1.jpg
9791161752518,F,40,1,0,1,0,0,1,자율 주행 자동차 만들기 :자율 주행 소프트웨어 시스템의 원리와 구현 방법,https://image.aladin.co.kr/product/17673/25/cover/k502534618_1.jpg
9788998258160,F,40,1,1,1,1,1,5,캐리어 책육아 :13년차 교사맘의 우리 아이 생애 첫 도서관 육아,https://image.aladin.co.kr/product/24112/4/cover/8998258161_1.jpg
9788984078000,F,20,0,0,1,0,0,4,"돈 비 이블, 사악해진 빅테크 그 이후 :거대 플랫폼은 어떻게 국가를 넘어섰는가",https://image.aladin.co.kr/product/25636/22/cover/898407800x_1.jpg
9791196649104,F,40,0,0,1,1,0,2,그 페미니즘이 당신을 불행하게 하는 이유 :그들이 말하지 않는 진실,https://image.aladin.co.kr/product/18897/93/cover/k662635081_1.jpg
9791135488870,M,8,0,0,1,0,0,2,중독의 시대 :나쁜 습관은 어떻게 거대한 사업이 되었는가?,https://image.aladin.co.kr/product/25360/84/cover/k362633719_1.jpg
9788967356231,F,40,1,0,1,0,1,2,지금 당장 당신의 SNS 계정을 삭제해야 할 10가지 이유 :실리콘밸리 구루가 말하는 사회관계망 시대의 지적 무기,https://image.aladin.co.kr/product/19277/46/cover/8967356234_1.jpg
9791197288906,F,14,0,0,1,0,0,4,성인지 감수성 트러블 :성인지 페미니즘,https://image.aladin.co.kr/product/25948/32/cover/k412737707_1.jpg
9791197288913,F,8,0,0,1,0,0,17,도박에 빠진 청소년,https://image.aladin.co.kr/product/25948/33/cover/k552737707_2.jpg
9791158861261,F,40,0,0,1,1,0,10,교회 해체와 젠더 이데올로기 =The destruction of church and gender ideology,https://bookthumb-phinf.pstatic.net/cover/132/849/13284956.jpg?type=m1&udate=20180206
9791197232114,F,50,0,0,1,0,0,12,중론,https://image.aladin.co.kr/product/26171/59/cover/k142737356_1.jpg
9788901246086,F,14,1,0,1,1,1,10,2030 축의 전환 :새로운 부와 힘을 탄생시킬 8가지 거대한 물결,https://image.aladin.co.kr/product/25383/33/cover/8901246082_1.jpg
9788974798864,F,8,0,0,1,1,1,18,나는 어제 개운하게 참 잘 죽었다 :상처 입은 마음의 재생을 돕는 조주록 읽기,https://image.aladin.co.kr/product/26212/58/cover/8974798867_1.jpg
9791190242707,F,40,0,0,1,0,0,3,존리의 부자 되기 a QUESTION a DAY - 존리와 함께 하는 금융문맹 탈출,https://image.aladin.co.kr/product/26035/5/cover/k112737954_1.jpg
9791190242516,F,40,1,0,1,1,1,2,존리의 금융문맹 탈출 :대한민국 경제독립 프로젝트,https://image.aladin.co.kr/product/25244/1/cover/k542633100_1.jpg
9791197037962,F,20,0,0,1,0,0,8,로드바이크 :한유지 장편소설,https://image.aladin.co.kr/product/24834/13/cover/k012631252_1.jpg
9791137214088,F,8,0,0,1,0,0,3,마르살라와 리빙코랄 그리고 그 해 여름. =Marsala and living coral then this year\'s summer.,https://image.aladin.co.kr/product/24872/41/cover/k442631457_1.jpg
9791156028260,F,40,0,0,1,0,0,11,척추관협착증 Q&A :마음껏 여행 다니고 싶은 당신을 위해,https://image.aladin.co.kr/product/24945/16/cover/k282632694_1.jpg
9791190521253,F,40,0,0,1,0,0,9,세상을 바꾼 20가지 이야기 - 10개의 키워드로 본,https://image.aladin.co.kr/product/25361/60/cover/k112633710_1.jpg
9791188509355,F,40,1,0,1,0,0,18,(의과학으로 풀어보는) 건강수명 100세,https://image.aladin.co.kr/product/25010/80/cover/k782632722_1.jpg
9791196938536,F,40,0,0,1,0,0,9,코로날러지 Coronowledge,https://image.aladin.co.kr/product/25018/55/cover/k102632823_1.jpg
9791165523428,F,8,0,0,1,0,0,1,"(의사들도 궁금해하는) 헬리코박터, 위염, 위암 열전 :세상 어디에도 없는 위내시경 이야기",https://image.aladin.co.kr/product/24989/14/cover/k412632705_1.jpg
9791188544554,F,14,1,0,1,0,0,10,"(내 몸 안의 질병 원리) 병리학 :머리끝부터 발끝까지, 피부부터 몸속 장기까지 속속들이 알아보는 질병 탐험!",https://image.aladin.co.kr/product/25350/41/cover/k092633600_1.jpg
9788931589573,F,8,1,0,1,0,0,9,영양소,https://image.aladin.co.kr/product/25094/28/cover/8931589573_1.jpg
9791158463380,F,14,1,0,1,0,0,14,(척추·관절 되살리는) 자생력 스트레칭 :자연 치유력을 키워 통증 없이 100세까지!,https://image.aladin.co.kr/product/25012/92/cover/k862632726_1.jpg
9791160023015,F,30,1,0,1,0,0,13,"6주 만에 끝내는 공황장애 치유법 :코로나시대, 마음이 위험하다",https://bookthumb-phinf.pstatic.net/cover/167/102/16710202.jpg?type=m1&udate=20200915
9791196437060,F,40,1,0,1,0,0,9,하루 15분 엄마의 다이어트 :맘들의 살찌는 호르몬을 잡아라!,https://image.aladin.co.kr/product/24897/87/cover/k662632472_1.jpg
9791197167904,F,8,0,0,1,0,1,2,IT 치매를 만나다,https://image.aladin.co.kr/product/25169/5/cover/k742633494_1.jpg
9788967358211,F,40,0,0,1,0,0,9,살인 미생물과의 전쟁,https://image.aladin.co.kr/product/25328/19/cover/8967358210_1.jpg
9791189576684,F,50,0,0,1,0,0,12,대한민국 동네 약국 사용 설명서,https://image.aladin.co.kr/product/25567/13/cover/k162735489_1.jpg
9791189325077,F,30,0,0,1,0,0,8,네버 빈지 다이어트 :100만 독자의 식습관을 바꾼 초간단 멘탈 트레이닝,https://image.aladin.co.kr/product/25493/11/cover/k422633924_1.jpg
9791156161943,F,40,1,0,1,0,1,2,최고의 당뇨 밥상 :영양학 전문가의 맞춤 당뇨식,https://image.aladin.co.kr/product/25467/71/cover/k222633820_1.jpg
9788932920443,F,40,1,0,1,0,1,3,수술의 탄생 :끔찍했던 외과 수술을 뒤바꾼 의사 조지프리스터,https://image.aladin.co.kr/product/25447/65/cover/8932920443_1.jpg
9788990116987,M,8,1,0,1,0,0,14,호흡력이야말로 인생 최강의 무기이다 :바쁜 비즈니스맨이 가장 빠른 속도로 컨디셔닝할 수 있는 방법!,https://image.aladin.co.kr/product/25113/95/cover/8990116988_1.jpg
9791165792657,F,14,0,0,1,0,0,18,"약, 알아두면 사는 데 도움이 됩니다 :증상별 용법·용량부터 효능, 부작용까지 일상에 필요한 의약 상식",https://image.aladin.co.kr/product/25373/0/cover/k592633818_1.jpg
9791163860495,F,40,1,0,1,0,0,4,불안하다고 불안해하지 말아요 :증상 개선율 98퍼센트의 심리상담사가 알려주는 공황장애를 다스리는 17가지 방법,https://image.aladin.co.kr/product/24376/66/cover/k312630310_1.jpg
9791196079390,F,40,0,0,1,0,0,1,"진단이라는 신약 :조기진단, 동반진단, 전이암진단, 이미징마커",https://image.aladin.co.kr/product/25047/56/cover/k022632026_1.jpg
9791190403399,F,8,0,0,1,0,0,7,요가의 과학 :당신의 요가를 완성하는 해부학과 생리학의 원리,https://image.aladin.co.kr/product/25899/32/cover/k292737777_1.jpg
9791188522798,F,40,0,0,1,0,0,8,돌팔이 의학의 역사 - 엉터리 만병통치약에 대한 무시무시한 이야기,https://image.aladin.co.kr/product/25017/98/cover/k172632821_1.jpg
9788931681758,F,30,0,0,1,0,0,8,2019 의학용어,https://image.aladin.co.kr/product/21018/99/cover/8931681755_1.jpg
9791189799229,F,20,1,0,1,0,1,16,오늘도 약을 먹었습니다 :유산균부터 바이러스 치료제까지 지금 필요한 약슐랭 가이드,https://image.aladin.co.kr/product/23678/21/cover/k622639416_2.jpg
9791156332909,F,8,1,0,1,1,1,14,이 약 먹어도 될까요 :약국보다 더 친절한 약 성분 안내서,https://image.aladin.co.kr/product/24357/89/cover/k142630118_1.jpg
9791159315121,M,14,1,0,1,0,0,10,"에코데믹, 끝나지 않는 전염병",https://image.aladin.co.kr/product/24629/94/cover/k052631687_1.jpg
9788984050099,M,30,1,0,1,0,0,6,우유보다 뇌과학 :아이들의 머릿속에서는 무슨 일이 벌어질까,https://image.aladin.co.kr/product/24819/6/cover/8984050091_1.jpg
9791157844333,M,20,1,0,1,0,0,10,오늘도 뇌는 거짓말을 한다 :착각에 빠진 뇌를 깨우는 메타인지 수업,https://image.aladin.co.kr/product/24772/5/cover/k032631720_1.jpg
9791189249298,F,14,1,0,1,0,0,1,뇌는 왜 아름다움에 끌리는가 :뇌과학과 성선택론으로 풀어본 성적 미학의 탄생,https://image.aladin.co.kr/product/24192/45/cover/k922639858_1.jpg
9788946068865,M,30,0,0,1,0,0,2,뇌를 둘러싼 오해와 진실 :신화를 바로잡는 신경 과학 이야기,https://image.aladin.co.kr/product/24322/86/cover/8946068868_1.jpg
9791190123822,F,8,1,0,1,0,0,9,어떻게 기억할 것인가 :공부 습관을 바꾸는 완벽한 기억법,https://image.aladin.co.kr/product/23814/52/cover/k942639087_1.jpg
9788971999097,F,14,1,0,1,0,0,10,숲에서 만나는 울울창창 독일 역사,https://bookthumb-phinf.pstatic.net/cover/140/888/14088838.jpg?type=m1&udate=20181016
9788998602932,M,20,1,0,1,0,1,17,내 말 사용 설명서 :십 대를 위한 \'생각하는 말하기\',https://image.aladin.co.kr/product/18758/39/cover/8998602938_1.jpg
9791187287957,F,14,1,0,1,1,0,3,울프 와일더 :늑대와 달리는 소녀,https://image.aladin.co.kr/product/18011/39/cover/k382534637_1.jpg
9791196988142,F,40,0,0,1,0,0,11,나의 두 번째 드로잉 : 모든 사물편 - The Draw Anything Book,https://image.aladin.co.kr/product/25680/69/cover/k582735349_1.jpg
9791160512878,M,8,1,0,1,0,0,17,나의 목소리가 들려,https://image.aladin.co.kr/product/19965/55/cover/k552635842_1.jpg
9788958077008,F,14,1,0,1,0,0,8,엄마 카드로 사고 쳤는데 어쩌지?,https://image.aladin.co.kr/product/17632/29/cover/895807700x_1.jpg
9788936475611,M,8,1,0,1,1,0,17,"아무도 미워하지 않는 개의 죽음 :번식장에서 보호소까지, 버려진 개들에 관한 르포",http://image.aladin.co.kr/product/14030/88/cover/8936475614_1.jpg
9788960497245,F,30,0,1,1,0,0,14,초등영어 문장만들기가 먼저다 :후천적 영어 영재 육성 프로그램,https://image.aladin.co.kr/product/17779/61/cover/896049724x_1.jpg
9788965913740,F,8,0,0,1,0,0,3,(읽으면서 깨치는) 나의 첫 한자책,https://image.aladin.co.kr/product/20492/71/cover/8965913748_1.jpg
9791188127412,F,30,0,0,1,0,0,19,(공부기초) 초등 교과서 한자어 200,https://image.aladin.co.kr/product/18866/89/cover/k352635080_1.jpg
9788988320075,F,8,0,0,1,0,0,6,누구나 알기 쉬운 비행원리 - 비행기에서 드론까지 비행에 관한 기초원리,https://image.aladin.co.kr/product/24513/16/cover/8988320077_1.jpg
9791188569182,F,8,1,0,1,0,1,14,"(우주에서 부를 캐는) 호모 스페이스쿠스 :뉴 스페이스 시대, 우리는 이 기회를 잡을 수 있을까?",https://image.aladin.co.kr/product/24311/98/cover/k772630596_2.jpg
9791190337274,F,8,0,0,1,0,0,4,"소년소녀, 고양이를 부탁해! :청소년을 위한 생명 감수성 장착 프로젝트",https://image.aladin.co.kr/product/23592/86/cover/k712638420_1.jpg
9788961772310,F,40,1,1,1,0,0,13,우리 집을 찾아 줘! :전 세계 물 탐험,https://image.aladin.co.kr/product/23862/19/cover/8961772317_1.jpg
9788961772303,F,8,1,1,1,0,0,13,우리 집을 찾아 줘! :전 세계 숲 탐험,https://image.aladin.co.kr/product/23838/17/cover/8961772309_1.jpg
9788936452360,F,40,1,0,1,0,1,17,열 가지 당부 :십 대부터 알아야 할 노동 인권 이야기,https://image.aladin.co.kr/product/22505/65/cover/8936452363_1.jpg
9791186361825,F,8,1,0,1,0,0,14,행복이 정말 인생의 목표일까?,https://image.aladin.co.kr/product/17597/28/cover/k762534816_1.jpg
9788974839703,M,40,1,0,1,0,0,4,원전 없는 세상을 부탁해 :청소년을 위한 탈원자력발전 핸드북,https://image.aladin.co.kr/product/17640/14/cover/8974839709_1.jpg
9788970503578,F,30,0,0,1,0,0,2,마이크로비트로 메이커 되기 :컴퓨팅 사고력 up!,https://image.aladin.co.kr/product/23576/98/cover/8970503579_1.jpg
